start,finish,QB120A-CORRENTE-M1_avg,QB120A-CORRENTE-M2_avg,is_anomaly
2020-04-28T02:07:00Z,2020-04-28T02:08:00Z,25.8933,23.2517,0
2020-04-28T02:08:00Z,2020-04-28T02:09:00Z,26.0292,23.4258,0
2020-04-28T02:09:00Z,2020-04-28T02:10:00Z,26.0333,23.4075,0
2020-04-28T02:10:00Z,2020-04-28T02:11:00Z,25.9717,23.4075,0
2020-04-28T02:11:00Z,2020-04-28T02:12:00Z,26.0592,23.4417,0
2020-04-28T02:12:00Z,2020-04-28T02:13:00Z,25.9633,23.4225,0
2020-04-28T02:13:00Z,2020-04-28T02:14:00Z,26.0692,23.3667,0
2020-04-28T02:14:00Z,2020-04-28T02:15:00Z,25.9742,23.3242,0
2020-04-28T02:15:00Z,2020-04-28T02:16:00Z,26.1083,23.48,0
2020-04-28T02:16:00Z,2020-04-28T02:17:00Z,26.1792,23.4442,0
2020-04-28T02:17:00Z,2020-04-28T02:18:00Z,26.1458,23.4658,0
2020-04-28T02:18:00Z,2020-04-28T02:19:00Z,26.0983,23.36,0
2020-04-28T02:19:00Z,2020-04-28T02:20:00Z,26.1283,23.4042,0
2020-04-28T02:20:00Z,2020-04-28T02:21:00Z,26.0483,23.4058,0
2020-04-28T02:21:00Z,2020-04-28T02:22:00Z,26.1175,23.3983,0
2020-04-28T02:22:00Z,2020-04-28T02:23:00Z,26.205,23.3875,0
2020-04-28T02:23:00Z,2020-04-28T02:24:00Z,26.1075,23.4417,0
2020-04-28T02:24:00Z,2020-04-28T02:25:00Z,26.1333,23.4117,0
2020-04-28T02:25:00Z,2020-04-28T02:26:00Z,26.1042,23.4917,0
2020-04-28T02:26:00Z,2020-04-28T02:27:00Z,26.1658,23.4275,0
2020-04-28T02:27:00Z,2020-04-28T02:28:00Z,26.1433,23.38,0
2020-04-28T02:28:00Z,2020-04-28T02:29:00Z,26.22,23.3917,0
2020-04-28T02:29:00Z,2020-04-28T02:30:00Z,26.1792,23.4142,0
2020-04-28T02:30:00Z,2020-04-28T02:31:00Z,26.1558,23.5108,0
2020-04-28T02:31:00Z,2020-04-28T02:32:00Z,26.17,23.3958,0
2020-04-28T02:32:00Z,2020-04-28T02:33:00Z,26.1508,23.4142,0
2020-04-28T02:33:00Z,2020-04-28T02:34:00Z,26.1467,23.4042,0
2020-04-28T02:34:00Z,2020-04-28T02:35:00Z,26.1958,23.4817,0
2020-04-28T02:35:00Z,2020-04-28T02:36:00Z,26.1783,23.2825,0
2020-04-28T02:36:00Z,2020-04-28T02:37:00Z,26.1392,23.3592,0
2020-04-28T02:37:00Z,2020-04-28T02:38:00Z,26.1817,23.4367,0
2020-04-28T02:38:00Z,2020-04-28T02:39:00Z,26.15,23.31,0
2020-04-28T02:39:00Z,2020-04-28T02:40:00Z,26.1625,23.4025,0
2020-04-28T02:40:00Z,2020-04-28T02:41:00Z,26.1017,23.3925,0
2020-04-28T02:41:00Z,2020-04-28T02:42:00Z,25.9192,23.3158,0
2020-04-28T02:42:00Z,2020-04-28T02:43:00Z,26.0192,23.3608,0
2020-04-28T02:43:00Z,2020-04-28T02:44:00Z,26.0808,23.3392,0
2020-04-28T02:44:00Z,2020-04-28T02:45:00Z,26.0142,23.3208,0
2020-04-28T02:45:00Z,2020-04-28T02:46:00Z,26.1067,23.3708,0
2020-04-28T02:46:00Z,2020-04-28T02:47:00Z,26.075,23.4133,0
2020-04-28T02:47:00Z,2020-04-28T02:48:00Z,26.135,23.3517,0
2020-04-28T02:48:00Z,2020-04-28T02:49:00Z,26.0317,23.2767,0
2020-04-28T02:49:00Z,2020-04-28T02:50:00Z,26.1717,23.31,0
2020-04-28T02:50:00Z,2020-04-28T02:51:00Z,26.0442,23.4283,0
2020-04-28T02:51:00Z,2020-04-28T02:52:00Z,26.18,23.3008,0
2020-04-28T02:52:00Z,2020-04-28T02:53:00Z,26.115,23.2475,0
2020-04-28T02:53:00Z,2020-04-28T02:54:00Z,26.1892,23.22,0
2020-04-28T02:54:00Z,2020-04-28T02:55:00Z,26.2492,23.29,0
2020-04-28T02:55:00Z,2020-04-28T02:56:00Z,26.3333,23.3183,0
2020-04-28T02:56:00Z,2020-04-28T02:57:00Z,26.4583,23.285,0
2020-04-28T02:57:00Z,2020-04-28T02:58:00Z,26.4633,23.3492,0
2020-04-28T02:58:00Z,2020-04-28T02:59:00Z,26.42,23.355,0
2020-04-28T02:59:00Z,2020-04-28T03:00:00Z,26.39,23.2733,0
2020-04-28T03:00:00Z,2020-04-28T03:01:00Z,26.5308,23.2192,0
2020-04-28T03:01:00Z,2020-04-28T03:02:00Z,26.3433,23.0858,0
2020-04-28T03:02:00Z,2020-04-28T03:03:00Z,25.94,22.6858,0
2020-04-28T03:03:00Z,2020-04-28T03:04:00Z,25.87,22.3933,0
2020-04-28T03:04:00Z,2020-04-28T03:05:00Z,25.785,22.1917,0
2020-04-28T03:05:00Z,2020-04-28T03:06:00Z,25.5833,22.11,0
2020-04-28T03:06:00Z,2020-04-28T03:07:00Z,25.7508,22.0283,0
2020-04-28T03:07:00Z,2020-04-28T03:08:00Z,26.0475,22.3558,0
2020-04-28T03:08:00Z,2020-04-28T03:09:00Z,26.6017,22.8067,0
2020-04-28T03:09:00Z,2020-04-28T03:10:00Z,27.0158,22.9217,0
2020-04-28T03:10:00Z,2020-04-28T03:11:00Z,27.115,23.0258,0
2020-04-28T03:11:00Z,2020-04-28T03:12:00Z,27.235,22.9075,0
2020-04-28T03:12:00Z,2020-04-28T03:13:00Z,27.2917,22.8533,0
2020-04-28T03:13:00Z,2020-04-28T03:14:00Z,27.3658,22.8517,0
2020-04-28T03:14:00Z,2020-04-28T03:15:00Z,27.3025,22.8542,0
2020-04-28T03:15:00Z,2020-04-28T03:16:00Z,27.4358,22.8342,0
2020-04-28T03:16:00Z,2020-04-28T03:17:00Z,27.3125,22.9142,0
2020-04-28T03:17:00Z,2020-04-28T03:18:00Z,27.3142,22.8233,0
2020-04-28T03:18:00Z,2020-04-28T03:19:00Z,27.4325,22.8375,0
2020-04-28T03:19:00Z,2020-04-28T03:20:00Z,27.49,22.7133,0
2020-04-28T03:20:00Z,2020-04-28T03:21:00Z,27.4867,22.7242,0
2020-04-28T03:21:00Z,2020-04-28T03:22:00Z,27.5342,22.7917,0
2020-04-28T03:22:00Z,2020-04-28T03:23:00Z,27.4217,22.9192,0
2020-04-28T03:23:00Z,2020-04-28T03:24:00Z,27.515,22.8433,0
2020-04-28T03:24:00Z,2020-04-28T03:25:00Z,27.6575,22.9183,0
2020-04-28T03:25:00Z,2020-04-28T03:26:00Z,27.635,22.895,0
2020-04-28T03:26:00Z,2020-04-28T03:27:00Z,27.6742,22.83,0
2020-04-28T03:27:00Z,2020-04-28T03:28:00Z,27.6117,22.785,0
2020-04-28T03:28:00Z,2020-04-28T03:29:00Z,27.6017,22.6692,0
2020-04-28T03:29:00Z,2020-04-28T03:30:00Z,27.6458,22.6742,0
2020-04-28T03:30:00Z,2020-04-28T03:31:00Z,27.7892,22.65,0
2020-04-28T03:31:00Z,2020-04-28T03:32:00Z,27.8458,22.7833,0
2020-04-28T03:32:00Z,2020-04-28T03:33:00Z,27.6908,22.9617,0
2020-04-28T03:33:00Z,2020-04-28T03:34:00Z,27.3767,23.1683,0
2020-04-28T03:34:00Z,2020-04-28T03:35:00Z,27.3508,23.2908,0
2020-04-28T03:35:00Z,2020-04-28T03:36:00Z,27.1692,23.4983,0
2020-04-28T03:36:00Z,2020-04-28T03:37:00Z,27.175,23.5383,0
2020-04-28T03:37:00Z,2020-04-28T03:38:00Z,27.395,23.3875,0
2020-04-28T03:38:00Z,2020-04-28T03:39:00Z,27.0325,23.2017,0
2020-04-28T03:39:00Z,2020-04-28T03:40:00Z,27.0017,22.7775,0
2020-04-28T03:40:00Z,2020-04-28T03:41:00Z,27.0083,22.3567,0
2020-04-28T03:41:00Z,2020-04-28T03:42:00Z,27.245,22.4717,0
2020-04-28T03:42:00Z,2020-04-28T03:43:00Z,27.6817,22.9858,0
2020-04-28T03:43:00Z,2020-04-28T03:44:00Z,27.5917,23.1675,0
2020-04-28T03:44:00Z,2020-04-28T03:45:00Z,27.38,23.1867,0
2020-04-28T03:45:00Z,2020-04-28T03:46:00Z,27.5617,23.1992,0
2020-04-28T03:46:00Z,2020-04-28T03:47:00Z,27.3992,23.425,0
2020-04-28T03:47:00Z,2020-04-28T03:48:00Z,27.1025,23.74,0
2020-04-28T03:48:00Z,2020-04-28T03:49:00Z,26.9567,24.1033,0
2020-04-28T03:49:00Z,2020-04-28T03:50:00Z,26.4817,24.3267,0
2020-04-28T03:50:00Z,2020-04-28T03:51:00Z,26.3092,24.32,0
2020-04-28T03:51:00Z,2020-04-28T03:52:00Z,26.1167,24.3517,0
2020-04-28T03:52:00Z,2020-04-28T03:53:00Z,26.0225,24.5108,0
2020-04-28T03:53:00Z,2020-04-28T03:54:00Z,26.0242,24.3433,0
2020-04-28T03:54:00Z,2020-04-28T03:55:00Z,26.2658,24.0183,0
2020-04-28T03:55:00Z,2020-04-28T03:56:00Z,26.6758,23.6633,0
2020-04-28T03:56:00Z,2020-04-28T03:57:00Z,26.7108,23.4733,0
2020-04-28T03:57:00Z,2020-04-28T03:58:00Z,26.8242,23.5662,0
2020-04-28T03:58:00Z,2020-04-28T03:59:00Z,27.0875,23.3009,0
2020-04-28T03:59:00Z,2020-04-28T04:00:00Z,27.5975,23.0458,0
2020-04-28T04:00:00Z,2020-04-28T04:01:00Z,27.8533,22.915,0
2020-04-28T04:01:00Z,2020-04-28T04:02:00Z,28.1483,22.705,0
2020-04-28T04:02:00Z,2020-04-28T04:03:00Z,28.2417,22.7283,0
2020-04-28T04:03:00Z,2020-04-28T04:04:00Z,28.2675,22.67,0
2020-04-28T04:04:00Z,2020-04-28T04:05:00Z,28.28,22.5967,0
2020-04-28T04:05:00Z,2020-04-28T04:06:00Z,28.1417,22.5633,0
2020-04-28T04:06:00Z,2020-04-28T04:07:00Z,28.2358,22.3925,0
2020-04-28T04:07:00Z,2020-04-28T04:08:00Z,28.2042,22.5,0
2020-04-28T04:08:00Z,2020-04-28T04:09:00Z,28.3258,22.4883,0
2020-04-28T04:09:00Z,2020-04-28T04:10:00Z,28.2458,22.4842,0
2020-04-28T04:10:00Z,2020-04-28T04:11:00Z,28.1025,22.4892,0
2020-04-28T04:11:00Z,2020-04-28T04:12:00Z,27.8108,22.3133,0
2020-04-28T04:12:00Z,2020-04-28T04:13:00Z,27.5067,21.95,0
2020-04-28T04:13:00Z,2020-04-28T04:14:00Z,27.1433,21.6458,0
2020-04-28T04:14:00Z,2020-04-28T04:15:00Z,27.1758,21.6792,0
2020-04-28T04:15:00Z,2020-04-28T04:16:00Z,27.6592,22.1383,0
2020-04-28T04:16:00Z,2020-04-28T04:17:00Z,27.9592,22.2908,0
2020-04-28T04:17:00Z,2020-04-28T04:18:00Z,27.8558,22.4067,0
2020-04-28T04:18:00Z,2020-04-28T04:19:00Z,27.9383,22.3308,0
2020-04-28T04:19:00Z,2020-04-28T04:20:00Z,27.8683,22.3775,0
2020-04-28T04:20:00Z,2020-04-28T04:21:00Z,27.8275,22.2475,0
2020-04-28T04:21:00Z,2020-04-28T04:22:00Z,27.8067,22.3546,0
2020-04-28T04:22:00Z,2020-04-28T04:23:00Z,27.7275,22.3064,0
2020-04-28T04:23:00Z,2020-04-28T04:24:00Z,27.7258,22.2425,0
2020-04-28T04:24:00Z,2020-04-28T04:25:00Z,27.6525,22.0375,0
2020-04-28T04:25:00Z,2020-04-28T04:26:00Z,27.1108,21.8267,0
2020-04-28T04:26:00Z,2020-04-28T04:27:00Z,26.8675,21.6517,0
2020-04-28T04:27:00Z,2020-04-28T04:28:00Z,27.0767,21.8308,0
2020-04-28T04:28:00Z,2020-04-28T04:29:00Z,27.4567,22.2225,0
2020-04-28T04:29:00Z,2020-04-28T04:30:00Z,27.3742,22.295,0
2020-04-28T04:30:00Z,2020-04-28T04:31:00Z,27.3808,22.2558,0
2020-04-28T04:31:00Z,2020-04-28T04:32:00Z,27.385,22.3767,0
2020-04-28T04:32:00Z,2020-04-28T04:33:00Z,27.3967,22.3225,0
2020-04-28T04:33:00Z,2020-04-28T04:34:00Z,27.3717,22.345,0
2020-04-28T04:34:00Z,2020-04-28T04:35:00Z,27.395,22.3492,0
2020-04-28T04:35:00Z,2020-04-28T04:36:00Z,27.2467,22.3533,0
2020-04-28T04:36:00Z,2020-04-28T04:37:00Z,27.1725,22.2892,0
2020-04-28T04:37:00Z,2020-04-28T04:38:00Z,26.9875,22.0883,0
2020-04-28T04:38:00Z,2020-04-28T04:39:00Z,26.7633,22.0417,0
2020-04-28T04:39:00Z,2020-04-28T04:40:00Z,26.7467,22.1092,0
2020-04-28T04:40:00Z,2020-04-28T04:41:00Z,26.9192,22.24,0
2020-04-28T04:41:00Z,2020-04-28T04:42:00Z,26.9217,22.3375,0
2020-04-28T04:42:00Z,2020-04-28T04:43:00Z,26.9417,22.2883,0
2020-04-28T04:43:00Z,2020-04-28T04:44:00Z,27.005,22.3267,0
2020-04-28T04:44:00Z,2020-04-28T04:45:00Z,26.8783,22.4725,0
2020-04-28T04:45:00Z,2020-04-28T04:46:00Z,27.0075,22.5667,0
2020-04-28T04:46:00Z,2020-04-28T04:47:00Z,27.0792,22.4283,0
2020-04-28T04:47:00Z,2020-04-28T04:48:00Z,26.5867,22.3283,0
2020-04-28T04:48:00Z,2020-04-28T04:49:00Z,26.575,22.2167,0
2020-04-28T04:49:00Z,2020-04-28T04:50:00Z,26.375,22.1917,0
2020-04-28T04:50:00Z,2020-04-28T04:51:00Z,26.5167,22.3342,0
2020-04-28T04:51:00Z,2020-04-28T04:52:00Z,26.6375,22.3975,0
2020-04-28T04:52:00Z,2020-04-28T04:53:00Z,26.7375,22.4433,0
2020-04-28T04:53:00Z,2020-04-28T04:54:00Z,26.7925,22.6067,0
2020-04-28T04:54:00Z,2020-04-28T04:55:00Z,26.8258,22.595,0
2020-04-28T04:55:00Z,2020-04-28T04:56:00Z,26.8117,22.6292,0
2020-04-28T04:56:00Z,2020-04-28T04:57:00Z,26.9533,22.6542,0
2020-04-28T04:57:00Z,2020-04-28T04:58:00Z,26.655,22.525,0
2020-04-28T04:58:00Z,2020-04-28T04:59:00Z,26.2433,22.3467,0
2020-04-28T04:59:00Z,2020-04-28T05:00:00Z,26.255,22.4025,0
2020-04-28T05:00:00Z,2020-04-28T05:01:00Z,26.4167,22.4958,0
2020-04-28T05:01:00Z,2020-04-28T05:02:00Z,26.4508,22.6167,0
2020-04-28T05:02:00Z,2020-04-28T05:03:00Z,26.685,22.615,0
2020-04-28T05:03:00Z,2020-04-28T05:04:00Z,26.9533,22.6542,0
2020-04-28T05:04:00Z,2020-04-28T05:05:00Z,26.655,22.525,0
2020-04-28T05:05:00Z,2020-04-28T05:06:00Z,26.2433,22.3467,0
2020-04-28T05:06:00Z,2020-04-28T05:07:00Z,26.255,22.4025,0
2020-04-28T05:07:00Z,2020-04-28T05:08:00Z,26.4167,22.4958,0
2020-04-28T05:08:00Z,2020-04-28T05:09:00Z,26.4508,22.6167,0
2020-04-28T05:09:00Z,2020-04-28T05:10:00Z,26.685,22.615,0
2020-04-28T05:10:00Z,2020-04-28T05:11:00Z,26.5217,22.7425,0
2020-04-28T05:11:00Z,2020-04-28T05:12:00Z,26.365,22.7558,0
2020-04-28T05:12:00Z,2020-04-28T05:13:00Z,26.5442,22.7467,0
2020-04-28T05:13:00Z,2020-04-28T05:14:00Z,26.4617,22.78,0
2020-04-28T05:14:00Z,2020-04-28T05:15:00Z,26.4158,22.76,0
2020-04-28T05:15:00Z,2020-04-28T05:16:00Z,26.4075,22.8475,0
2020-04-28T05:16:00Z,2020-04-28T05:17:00Z,26.4058,22.7825,0
2020-04-28T05:17:00Z,2020-04-28T05:18:00Z,26.3108,22.7825,0
2020-04-28T05:18:00Z,2020-04-28T05:19:00Z,26.365,22.7975,0
2020-04-28T05:19:00Z,2020-04-28T05:20:00Z,26.3358,22.7183,0
2020-04-28T05:20:00Z,2020-04-28T05:21:00Z,26.3558,22.8425,0
2020-04-28T05:21:00Z,2020-04-28T05:22:00Z,26.2625,22.8142,0
2020-04-28T05:22:00Z,2020-04-28T05:23:00Z,26.355,22.795,0
2020-04-28T05:23:00Z,2020-04-28T05:24:00Z,26.31,22.74,0
2020-04-28T05:24:00Z,2020-04-28T05:25:00Z,26.2583,22.8192,0
2020-04-28T05:25:00Z,2020-04-28T05:26:00Z,26.2092,22.8683,0
2020-04-28T05:26:00Z,2020-04-28T05:27:00Z,26.2817,22.88,0
2020-04-28T05:27:00Z,2020-04-28T05:28:00Z,26.2275,22.88,0
2020-04-28T05:28:00Z,2020-04-28T05:29:00Z,26.0917,22.7775,0
2020-04-28T05:29:00Z,2020-04-28T05:30:00Z,26.1408,22.855,0
2020-04-28T05:30:00Z,2020-04-28T05:31:00Z,26.1758,22.7708,0
2020-04-28T05:31:00Z,2020-04-28T05:32:00Z,26.0825,22.8392,0
2020-04-28T05:32:00Z,2020-04-28T05:33:00Z,26.0467,22.8242,0
2020-04-28T05:33:00Z,2020-04-28T05:34:00Z,26.085,22.8067,0
2020-04-28T05:34:00Z,2020-04-28T05:35:00Z,26.0992,22.8958,0
2020-04-28T05:35:00Z,2020-04-28T05:36:00Z,26.0783,22.8167,0
2020-04-28T05:36:00Z,2020-04-28T05:37:00Z,26.0283,22.83,0
2020-04-28T05:37:00Z,2020-04-28T05:38:00Z,25.9808,22.775,0
2020-04-28T05:38:00Z,2020-04-28T05:39:00Z,25.9417,22.8067,0
2020-04-28T05:39:00Z,2020-04-28T05:40:00Z,25.8733,22.8975,0
2020-04-28T05:40:00Z,2020-04-28T05:41:00Z,25.8575,22.9233,0
2020-04-28T05:41:00Z,2020-04-28T05:42:00Z,25.8742,22.9242,0
2020-04-28T05:42:00Z,2020-04-28T05:43:00Z,25.9308,22.8525,0
2020-04-28T05:43:00Z,2020-04-28T05:44:00Z,25.84,22.9917,0
2020-04-28T05:44:00Z,2020-04-28T05:45:00Z,25.9783,22.945,0
2020-04-28T05:45:00Z,2020-04-28T05:46:00Z,25.7983,22.975,0
2020-04-28T05:46:00Z,2020-04-28T05:47:00Z,25.5133,22.8133,0
2020-04-28T05:47:00Z,2020-04-28T05:48:00Z,25.4775,22.7242,0
2020-04-28T05:48:00Z,2020-04-28T05:49:00Z,25.5317,22.7783,0
2020-04-28T05:49:00Z,2020-04-28T05:50:00Z,23.1742,24.51,0
2020-04-28T05:50:00Z,2020-04-28T05:51:00Z,22.6867,23.9167,0
2020-04-28T05:51:00Z,2020-04-28T05:52:00Z,22.6433,23.8808,0
2020-04-28T05:52:00Z,2020-04-28T05:53:00Z,22.61,23.8408,0
2020-04-28T05:53:00Z,2020-04-28T05:54:00Z,22.5458,23.9,0
2020-04-28T05:54:00Z,2020-04-28T05:55:00Z,22.575,23.8583,0
2020-04-28T05:55:00Z,2020-04-28T05:56:00Z,22.6225,23.8933,0
2020-04-28T05:56:00Z,2020-04-28T05:57:00Z,22.58,23.8217,0
2020-04-28T05:57:00Z,2020-04-28T05:58:00Z,22.5275,23.875,0
2020-04-28T05:58:00Z,2020-04-28T05:59:00Z,22.5658,23.9217,0
2020-04-28T05:59:00Z,2020-04-28T06:00:00Z,22.585,23.8567,0
2020-04-28T06:00:00Z,2020-04-28T06:01:00Z,22.4642,23.8883,0
2020-04-28T06:01:00Z,2020-04-28T06:02:00Z,22.3575,23.9267,0
2020-04-28T06:02:00Z,2020-04-28T06:03:00Z,22.3275,23.9417,0
2020-04-28T06:03:00Z,2020-04-28T06:04:00Z,22.3208,23.9083,0
2020-04-28T06:04:00Z,2020-04-28T06:05:00Z,22.305,23.9267,0
2020-04-28T06:05:00Z,2020-04-28T06:06:00Z,22.2008,23.6892,0
2020-04-28T06:06:00Z,2020-04-28T06:07:00Z,21.9508,23.3058,0
2020-04-28T06:07:00Z,2020-04-28T06:08:00Z,21.885,23.1983,0
2020-04-28T06:08:00Z,2020-04-28T06:09:00Z,21.685,22.9267,0
2020-04-28T06:09:00Z,2020-04-28T06:10:00Z,21.465,22.525,0
2020-04-28T06:10:00Z,2020-04-28T06:11:00Z,21.3375,22.3367,0
2020-04-28T06:11:00Z,2020-04-28T06:12:00Z,21.37,22.4842,0
2020-04-28T06:12:00Z,2020-04-28T06:13:00Z,21.5508,22.8717,0
2020-04-28T06:13:00Z,2020-04-28T06:14:00Z,21.8492,23.5817,0
2020-04-28T06:14:00Z,2020-04-28T06:15:00Z,22.2683,24.035,0
2020-04-28T06:15:00Z,2020-04-28T06:16:00Z,22.3508,24.1433,0
2020-04-28T06:16:00Z,2020-04-28T06:17:00Z,22.3608,24.0975,0
2020-04-28T06:17:00Z,2020-04-28T06:18:00Z,22.32,24.0792,0
2020-04-28T06:18:00Z,2020-04-28T06:19:00Z,22.295,24.1392,0
2020-04-28T06:19:00Z,2020-04-28T06:20:00Z,22.1417,23.7783,0
2020-04-28T06:20:00Z,2020-04-28T06:21:00Z,21.9283,23.4392,0
2020-04-28T06:21:00Z,2020-04-28T06:22:00Z,21.7167,22.7883,0
2020-04-28T06:22:00Z,2020-04-28T06:23:00Z,21.5725,22.7342,0
2020-04-28T06:23:00Z,2020-04-28T06:24:00Z,21.7367,22.9408,0
2020-04-28T06:24:00Z,2020-04-28T06:25:00Z,22.0225,23.5683,0
2020-04-28T06:25:00Z,2020-04-28T06:26:00Z,22.285,23.8842,0
2020-04-28T06:26:00Z,2020-04-28T06:27:00Z,22.2708,23.9017,0
2020-04-28T06:27:00Z,2020-04-28T06:28:00Z,22.3283,23.8033,0
2020-04-28T06:28:00Z,2020-04-28T06:29:00Z,22.4017,23.6508,0
2020-04-28T06:29:00Z,2020-04-28T06:30:00Z,22.315,23.6875,0
2020-04-28T06:30:00Z,2020-04-28T06:31:00Z,22.3683,23.5183,0
2020-04-28T06:31:00Z,2020-04-28T06:32:00Z,22.1533,23.3333,0
2020-04-28T06:32:00Z,2020-04-28T06:33:00Z,21.945,22.9542,0
2020-04-28T06:33:00Z,2020-04-28T06:34:00Z,21.7325,22.4908,0
2020-04-28T06:34:00Z,2020-04-28T06:35:00Z,21.5992,22.3242,0
2020-04-28T06:35:00Z,2020-04-28T06:36:00Z,21.7217,22.4383,0
2020-04-28T06:36:00Z,2020-04-28T06:37:00Z,21.9017,23.06,0
2020-04-28T06:37:00Z,2020-04-28T06:38:00Z,22.2108,23.505,0
2020-04-28T06:38:00Z,2020-04-28T06:39:00Z,22.1792,23.5058,0
2020-04-28T06:39:00Z,2020-04-28T06:40:00Z,22.1933,23.5558,0
2020-04-28T06:40:00Z,2020-04-28T06:41:00Z,22.2475,23.5925,0
2020-04-28T06:41:00Z,2020-04-28T06:42:00Z,22.2017,23.6092,0
2020-04-28T06:42:00Z,2020-04-28T06:43:00Z,22.2592,23.4375,0
2020-04-28T06:43:00Z,2020-04-28T06:44:00Z,22.1342,23.2492,0
2020-04-28T06:44:00Z,2020-04-28T06:45:00Z,21.9742,22.9117,0
2020-04-28T06:45:00Z,2020-04-28T06:46:00Z,21.7625,22.6475,0
2020-04-28T06:46:00Z,2020-04-28T06:47:00Z,21.445,22.3317,0
2020-04-28T06:47:00Z,2020-04-28T06:48:00Z,21.4358,22.3025,0
2020-04-28T06:48:00Z,2020-04-28T06:49:00Z,21.5925,22.6383,0
2020-04-28T06:49:00Z,2020-04-28T06:50:00Z,22.03,23.2358,0
2020-04-28T06:50:00Z,2020-04-28T06:51:00Z,22.1142,23.5658,0
2020-04-28T06:51:00Z,2020-04-28T06:52:00Z,22.2292,23.5925,0
2020-04-28T06:52:00Z,2020-04-28T06:53:00Z,22.175,23.69,0
2020-04-28T06:53:00Z,2020-04-28T06:54:00Z,22.2283,23.7033,0
2020-04-28T06:54:00Z,2020-04-28T06:55:00Z,22.2417,23.6042,0
2020-04-28T06:55:00Z,2020-04-28T06:56:00Z,22.0125,23.3667,0
2020-04-28T06:56:00Z,2020-04-28T06:57:00Z,22.0217,23.1025,0
2020-04-28T06:57:00Z,2020-04-28T06:58:00Z,22.02,23.4742,0
2020-04-28T06:58:00Z,2020-04-28T06:59:00Z,21.9958,23.5583,0
2020-04-28T06:59:00Z,2020-04-28T07:00:00Z,21.8917,23.3167,0
2020-04-28T07:00:00Z,2020-04-28T07:01:00Z,21.6417,23.06,0
2020-04-28T07:01:00Z,2020-04-28T07:02:00Z,21.4033,22.9508,0
2020-04-28T07:02:00Z,2020-04-28T07:03:00Z,21.6108,23.395,0
2020-04-28T07:03:00Z,2020-04-28T07:04:00Z,22.0425,24.0133,0
2020-04-28T07:04:00Z,2020-04-28T07:05:00Z,22.3942,24.6783,0
2020-04-28T07:05:00Z,2020-04-28T07:06:00Z,22.3583,24.7542,0
2020-04-28T07:06:00Z,2020-04-28T07:07:00Z,22.4333,24.7325,0
2020-04-28T07:07:00Z,2020-04-28T07:08:00Z,22.5008,24.8208,0
2020-04-28T07:08:00Z,2020-04-28T07:09:00Z,22.5967,24.9567,0
2020-04-28T07:09:00Z,2020-04-28T07:10:00Z,22.5392,24.895,0
2020-04-28T07:10:00Z,2020-04-28T07:11:00Z,22.4942,24.6142,0
2020-04-28T07:11:00Z,2020-04-28T07:12:00Z,22.1308,24.3567,0
2020-04-28T07:12:00Z,2020-04-28T07:13:00Z,22.0083,23.7117,0
2020-04-28T07:13:00Z,2020-04-28T07:14:00Z,21.4358,23.0217,0
2020-04-28T07:14:00Z,2020-04-28T07:15:00Z,21.39,22.7183,0
2020-04-28T07:15:00Z,2020-04-28T07:16:00Z,21.3592,22.7817,0
2020-04-28T07:16:00Z,2020-04-28T07:17:00Z,21.66,23.4183,0
2020-04-28T07:17:00Z,2020-04-28T07:18:00Z,21.8633,23.9308,0
2020-04-28T07:18:00Z,2020-04-28T07:19:00Z,22.255,24.2042,0
2020-04-28T07:19:00Z,2020-04-28T07:20:00Z,22.2725,24.5517,0
2020-04-28T07:20:00Z,2020-04-28T07:21:00Z,22.4442,24.6667,0
2020-04-28T07:21:00Z,2020-04-28T07:22:00Z,22.255,24.6367,0
2020-04-28T07:22:00Z,2020-04-28T07:23:00Z,22.3242,24.7867,0
2020-04-28T07:23:00Z,2020-04-28T07:24:00Z,22.2192,24.835,0
2020-04-28T07:24:00Z,2020-04-28T07:25:00Z,22.1125,24.63,0
2020-04-28T07:25:00Z,2020-04-28T07:26:00Z,21.8667,24.2525,0
2020-04-28T07:26:00Z,2020-04-28T07:27:00Z,21.4692,23.445,0
2020-04-28T07:27:00Z,2020-04-28T07:28:00Z,21.0808,22.8083,0
2020-04-28T07:28:00Z,2020-04-28T07:29:00Z,20.945,22.83,0
2020-04-28T07:29:00Z,2020-04-28T07:30:00Z,21.1708,23.3055,0
2020-04-28T07:30:00Z,2020-04-28T07:31:00Z,21.5192,23.9992,0
2020-04-28T07:31:00Z,2020-04-28T07:32:00Z,21.7133,24.4792,0
2020-04-28T07:32:00Z,2020-04-28T07:33:00Z,21.9158,24.6033,0
2020-04-28T07:33:00Z,2020-04-28T07:34:00Z,21.8208,24.6425,0
2020-04-28T07:34:00Z,2020-04-28T07:35:00Z,21.7958,24.5192,0
2020-04-28T07:35:00Z,2020-04-28T07:36:00Z,21.8925,24.5208,0
2020-04-28T07:36:00Z,2020-04-28T07:37:00Z,21.6967,24.2931,0
2020-04-28T07:37:00Z,2020-04-28T07:38:00Z,21.6,24.0918,0
2020-04-28T07:38:00Z,2020-04-28T07:39:00Z,21.1425,23.4975,0
2020-04-28T07:39:00Z,2020-04-28T07:40:00Z,20.8792,23.0617,0
2020-04-28T07:40:00Z,2020-04-28T07:41:00Z,21.1583,23.6558,0
2020-04-28T07:41:00Z,2020-04-28T07:42:00Z,21.5175,24.3275,0
